source_id,ra,dec,pmra,pmdec,parallax,parallax_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,mg
4156633962857758464,277.15250791468156,-8.409425026701323,11.134861962894306,-36.62702116739699,11.09663200519776,490.78186,14.475028,15.675231,13.388512,2.2867193,9.700983957403594
5310451878682678528,141.73429026158306,-54.859398672563266,-31.61724334669875,-19.97757509326163,14.159339513834441,683.9639,15.077203,16.762001,13.834679,2.9273224,10.832417774090672
4156643544912805760,277.237158908674,-8.24179533768762,-0.14719190960203798,-78.26817253174745,12.848563266165844,827.1354,10.285469,10.743184,9.671796,1.0713882,5.829741891776575
5310459639660929408,142.05234347069114,-54.70215052736918,-137.940333353732,160.28654525043484,13.170919546749706,151.42516,17.707342,19.983644,16.312996,3.6706486,13.305422632407588
5310497714575895680,142.15937136364866,-54.32631711694473,-46.803802661097095,-12.856952191233994,12.718139635720206,1078.933,13.803935,14.9790125,12.727478,2.2515345,9.326052995486279
3423942469471072768,88.43117085870504,21.316666043872566,-31.476234596803437,12.346945386192536,11.102858593914261,171.57983,16.244,17.877024,15.012889,2.8641348,11.471173524563156
3424326611345767168,89.00666342707015,22.61280587488091,44.793832596533285,-33.079300128767116,17.383076611303135,877.9366,13.878054,15.292735,12.711095,2.5816402,10.078686886214193
3424335029481614592,89.15721974976182,22.737400417733298,144.8510802422722,-107.0982325807832,11.047494972462621,159.2417,9.90734,10.261284,9.381937,0.87934685,5.123659112713344
3424779507056942720,89.04361511883556,23.163558900835444,13.019943220992097,-51.37442617297445,10.951277133153704,885.9188,11.33245,11.887027,10.62967,1.2573566,6.529773759836374
3424781736143842432,88.88085178323138,23.165880583716042,-15.176786637206801,-49.67592001991484,32.8771829060072,1440.8047,13.605472,15.290857,12.358936,2.931921,11.189944599890019
3425183298404525696,93.75958587711362,23.258669217501104,-34.566795044597896,-1.971186214809916,11.981166340614157,378.1931,12.686001,13.605274,11.738271,1.8670034,8.078496312670492
3425187936969201920,93.68259176059814,23.360928608371477,3.0474713340902797,-41.853433605716496,12.87614883549702,547.472,8.3306055,8.575025,7.9158387,0.6591859,3.8795354471751224
5310509671765779328,142.03923071312246,-54.26477572512596,-137.63893940792272,123.46031144965686,13.327594029919277,171.24608,17.778181,18.001783,17.45488,0.5469036,13.40193985243662
5310510290241087232,142.0738605794834,-54.213989356254494,-42.70702106714077,-45.25330223132738,11.293617848728772,925.10016,12.859109,13.829271,11.883024,1.9462471,8.123274365246914
3424366021965391488,88.53304799913656,22.664574198527376,90.9534519202368,0.459079247693936,23.469901793401483,506.3656,15.02682,16.859426,13.68796,3.1714668,11.879376544582549
3423978371100972288,88.86449716035243,21.669087505067814,-3.9886883720274393,17.7038624294786,10.03351524573864,499.74744,11.518296,12.042387,10.845683,1.1967039,6.525561816316021
3425221132774561152,92.90584956965746,23.309529609481594,22.01120769913753,10.134922560479673,13.04900503489814,466.41275,14.8179655,16.223192,13.652837,2.5703554,10.395852501002672
3423990470025165312,88.29530554342212,21.697652300641636,30.96925483219732,-53.97769967212937,10.002203639263819,287.823,14.582474,15.974062,13.420509,2.5535526,9.582952216353114
3425236319779035776,93.59594685912943,23.445033827721304,65.06037447494033,6.715832254604509,15.90530598540782,994.9614,13.069457,14.18189,12.021192,2.160698,9.07716719642454
3424407872126489216,88.42563407283453,22.90939983076683,-48.250686687142455,-15.698022241620386,10.351554345653513,169.65445,15.874214,17.380558,14.660373,2.7201853,10.94924200493033
3424834242119898112,89.07926622110512,23.634373586213595,11.80527696702081,-159.8430881211265,21.85168328660964,186.06036,16.40668,18.692717,15.023868,3.668849,13.104103640049725
3424844824916984064,89.32014196033825,23.850014347489747,7.536963328312431,8.678504052261335,10.066427751287518,35.820644,19.075926,19.378645,18.62782,0.7508259,14.090302731361767
3424863550977729536,90.11438333953456,23.71941723757938,69.16427943878854,-228.50647283385433,15.07160824408759,200.18106,16.896048,17.025114,16.667046,0.35806847,12.786845577116033
3425318817510655360,92.4725628306955,23.316955376674127,842.4750830440297,-726.4059959995647,20.6377132377232,388.61737,16.119095,17.892939,14.861892,3.0310469,12.692402716689202
3425319332906698496,92.53727418702508,23.357514088787646,4.832487484791486,-20.241719155169818,10.150939310612562,235.05205,15.9506855,17.668238,14.701528,2.96671,10.983216657438945
3424504354272147200,89.85237127417713,22.57290373600446,77.15820928095647,-90.09960425017594,13.780400202656345,176.9866,16.66376,18.629986,15.356281,3.2737045,12.360068383025375
3423764726543765120,91.75779785707408,22.641316989256346,-32.29531999982565,-52.42396606731707,15.119713666879388,197.84196,16.678173,18.800653,15.332299,3.4683542,12.575890898633265
3424059876696566656,89.35767933010082,21.98048945301143,13.770473819845005,-81.70214843810271,13.435969934601653,641.40564,8.858319,9.116294,8.428459,0.68783474,4.499664399325388
3424521220607643648,89.48700181133394,22.817724206110146,24.95988179397773,-30.542629540448253,12.306356221374575,712.7788,10.537643,11.0284195,9.891581,1.1368389,5.988290843007432
3423771804650207488,91.89625425001086,22.70850971982997,18.87709320634084,-52.022029940149,12.324319581577193,212.52405,16.515032,18.214104,15.26285,2.951254,11.96884657191849
3424904606567009664,90.1302776081571,23.965068202975704,-15.889953667796679,-1.1700720641577889,13.45655261150052,197.80527,16.10246,17.857275,14.840337,3.0169382,11.7471299297525
3424527100418560384,89.49212797976242,22.815146054169603,26.083402654898283,-29.060453649453606,12.341963740444616,475.31265,14.25963,15.628891,13.088355,2.540536,9.716551534061875
3424559742169852928,90.11738038413179,23.174421586398367,10.216683826559592,-114.11662774584144,18.32136047904496,731.5663,14.209915,15.819332,12.983527,2.835805,10.524703759594445
3424082378028667008,89.14674061947153,21.946380479887402,24.856871449767382,52.72615731035155,16.075779854699622,999.3907,12.139196,13.136808,11.151245,1.9855633,8.170056647052075
3424082416684988160,89.13910314711346,21.944803586660957,25.172901453334635,53.146742420935986,16.090862565923796,848.8963,13.581498,14.701515,12.530642,2.1708736,9.614394773506973
3424577231277753600,90.99545727648469,23.0064025006803,-38.226696093263214,-350.60572360326887,20.391746223709468,1124.4204,10.485634,11.215091,9.65993,1.5551605,7.032905938490309
3424090903540087552,88.82652847328312,21.92691904622085,-12.71166423894907,-95.68186722750144,14.843906800361383,800.5827,13.622643,14.990013,12.468165,2.5218477,9.480384565283757
3424597125565976960,90.64785038261527,23.181258096539423,9.605953744661564,-72.98308933174759,13.815917410426996,844.8997,13.473898,14.517859,12.461344,2.0565157,9.175796576045109
3424102070454971264,89.08279509945469,22.187404635337675,74.0313618519508,-63.74328818955594,12.061679278476223,319.64603,14.558923,16.14409,13.341321,2.8027697,9.965961649365138
3423855981718246784,91.5438966045184,23.16068307719474,-11.631299633523755,-118.41065340755837,12.20706925075592,288.8192,15.956823,17.527225,14.750368,2.7768574,11.389880390670946
3424974636011342464,89.72273845481827,24.25484782637196,-83.62260824664891,-4.455822058354334,10.000808304407796,331.891,14.916088,16.143082,13.817405,2.325677,9.916263618226708
3424981954635698176,90.11404591662543,24.48149081241857,-38.852706832879484,-52.890790123722375,16.054811996292827,541.0007,14.827277,16.272562,13.652635,2.6199274,10.855303305000891
3424991674144721152,92.89460699064445,22.224869097654587,82.2319617751358,-443.63645257026485,20.80574663022925,1560.7808,12.074935,12.975082,11.13766,1.8374224,8.665851486413192
3424636604905437696,90.37298950435193,23.09075896426497,-5.934880951368016,-90.9479736982297,20.475981138562734,991.78,13.134628,14.474916,11.943,2.5319166,9.690851900039942
3424639147526052224,90.43517520150587,23.156812840024163,-34.21207335917963,-64.87129255918279,10.629887039690473,461.99142,14.223775,15.572119,13.079651,2.4924679,9.356418157189928
3424651134777919104,90.51175609945402,23.33439204093705,35.48771459176615,69.69056508576153,13.109908555238142,125.63344,17.082285,19.145067,15.732566,3.4125013,12.670283239329653
3425455328751293824,93.29535598985052,23.925306226868273,-72.16426111629056,-52.0072770855262,18.725065178753162,201.89958,16.90659,19.085106,15.502217,3.5828886,13.26870619845183
3424662546507450752,90.33432384142036,23.377194499271756,24.453178301610816,-56.4027070653005,10.59802790552231,323.06085,15.323204,16.899267,14.104083,2.7951841,10.449329334100725
3425458279390803072,93.28246371407464,23.929199165436252,-69.45459572878599,-49.55595278809126,18.73803547964017,939.7386,11.379205,12.243261,10.453995,1.7892666,7.742825034720958
3423921235152613376,88.79233855804546,21.42755898052162,-16.04014440030233,-102.4611254165166,15.010574313440765,801.0124,13.868103,15.403098,12.664026,2.7390718,9.750089571966711
3425039850795909632,93.34416780867024,22.77600217542603,55.039762377989106,-82.86828886317012,11.860473778507203,355.57843,15.056623,16.542395,13.870453,2.6719418,10.427133647376895
3425042182961107072,93.0075885545775,22.635720878975427,10.970659376311744,-60.57262017371153,12.9283660048858,470.73587,13.676885,15.022971,12.52494,2.4980316,9.234602844068469
3425484912485993984,92.370163014508,23.772974566477192,-1.160543529046826,-25.79987461835192,11.055491146626824,220.48463,16.09662,17.795265,14.8475685,2.9476967,11.31451076533422
3424159073262226048,88.11515864305669,21.765423699244117,-22.19319554902364,-24.783156899596893,12.33932207875031,344.5833,14.878472,16.239344,13.73118,2.5081635,10.334928829449545
3425501542598945536,92.37224706221396,23.981893686402707,-1.911830081744836,-26.644547984015404,11.136714176581645,749.3542,13.185148,14.157117,12.2104225,1.9466944,8.418933607384133
3425067853982554240,92.57422150661739,22.571455534194627,42.25647442593896,-153.05729783354096,34.90031508387479,1264.776,12.971657,14.676995,11.709962,2.9670334,10.685803538492028
3425517863472759040,92.87303039427441,24.100180576392795,94.17938029363617,-101.19155682287744,17.1836114882471,533.3986,14.219909,15.699433,13.030409,2.6690245,10.395480939181706
3425075894161792896,92.29039514762407,22.56054065339128,1.1883581641510772,-37.0766329539259,11.412122792131868,729.19006,9.311244,9.621733,8.834544,0.78718853,4.598076190579892
3425525938013313024,93.00160208654012,24.25762288024075,16.326332110755942,-1.9560705033727817,11.534086140642897,280.79114,15.268944,16.761621,14.073765,2.6878567,10.578859739381553
3425090320952473216,92.3754144093998,22.846020109406037,20.321725015970845,12.338900020783917,10.527606488364244,373.1149,11.195885,11.699084,10.53506,1.1640244,6.307532919940968
3424208650074561280,88.3465025743086,22.21296204087224,166.68001155248965,-195.04529855767024,34.233968417983434,1018.5882,12.90277,14.547443,11.6640005,2.8834429,10.575056270819303
3425144849857431680,93.65405114089876,23.062314808482917,78.58267251312188,-143.37106634471667,11.709838228163742,364.81476,15.058704,16.416864,13.859024,2.5578403,10.401458852820301
3425148358848944768,93.41883295093228,22.95604348981428,-34.210979393975016,-40.32743202904821,11.862032252915322,642.15186,12.936727,13.880678,11.97584,1.9048386,8.307522072866568
3425157773417172352,93.62490395468794,23.162702946496623,63.716273696159945,-5.182138144940723,11.03560578030448,488.15118,14.3911915,15.721798,13.254338,2.4674597,9.605172372489267
3424267065918977408,87.74409869411558,22.252606022856263,123.91109155561928,-3.6635284843106275,24.359317062574704,511.29184,15.379336,17.370617,14.063835,3.3067818,12.312661898408379
3424274521982173184,87.72733023946928,22.448132606853516,36.833696351798075,-109.27169258517043,18.6314506974701,526.217,15.171586,16.850565,13.92808,2.9224854,11.522819394732203
5937753224033809920,251.43414674521682,-49.906941295323506,-19.320219451344006,-86.20727896373612,11.386149482766843,657.3888,13.592622,14.701606,12.542753,2.1588526,8.874506208967425
3424314207480309504,88.70486825012227,22.54059435436422,81.02545763034858,-19.771833592782144,15.554695401916058,384.0051,14.965239,16.636017,13.717679,2.9183378,10.92454612619122
5937772809085981568,250.9799164618894,-49.67021344012111,115.6272396197291,-254.24637131161865,21.688381813148712,1318.06,13.396228,14.597044,12.30726,2.2897844,10.07736358749667
